,address,staker_reward_per_user,staker_reward_per_stake,staker_reward,used_staker_balance,total_reward
1917,0xfcda3db793708a43849049fe2f3bea7c43aed55e,0.0,0.0,0.0,0.0,0.0
1918,0x5dd86ec77871ecf25cd0dbbb02c5364091aa279d,0.0,0.0,0.0,0.0,0.0
1919,0x61a21578040dec54e01b47dd28bde4b27ca53eef,0.0,0.0,0.0,0.0,0.0
1920,0xd91772ea1792848093afb3dbc9cb5d7b0ebdd198,0.0,0.0,0.0,0.0,0.0
1921,0x149fdd17018588835cf09e3cb7a96e039f51aff9,0.0,0.0,0.0,0.0,0.0
1922,0x27346755fd27f4c9038248114384776b59c26ce6,0.0,0.0,0.0,0.0,0.0
1923,0xee78e40f73e9a9e71ae5068a053a5a4f3401d031,0.0,0.0,0.0,0.0,0.0
1924,0xf87925a4b1ecb1e535a24e39df2e9db15204ea9f,0.0,0.0,0.0,0.0,0.0
1925,0xea46554b7951bc27d137e24d6cfd932c832537a5,0.0,0.0,0.0,0.0,0.0
1926,0x8d9ee29a2b22d3b1052837e427893de607e3c078,0.0,0.0,0.0,0.0,0.0
1927,0xd26716d487dd07f1d773976d2b254309e7e76c0b,0.0,0.0,0.0,0.0,0.0
1928,0xf803036ae521f3c8364f47326a02fecfb623ebe9,0.0,0.0,0.0,0.0,0.0
1929,0x453e76ca20da79514fd12982884489f195b95eb8,0.0,0.0,0.0,0.0,0.0
1930,0xcb3c3df9c48968fcf9172ef5f5730932d28dd70e,0.0,0.0,0.0,0.0,0.0
1931,0x37a6bf580f11700072cca44dd216eea44c51ec5a,0.0,0.0,0.0,0.0,0.0
1932,0x9dbd2480b1f3fc982cd5b79dbf89df954e4ff1f5,0.0,0.0,0.0,0.0,0.0
1933,0x0397a2da3dbd3a3aaf4b19f2c370f96f528bdf5a,0.0,0.0,0.0,0.0,0.0
1934,0xb1a02ec574551c21e0dac569b219027481247407,0.0,0.0,0.0,0.0,0.0
1935,0xe25817893024bd915d302e10330409ccea118eb8,0.0,0.0,0.0,0.0,0.0
1936,0x7b9aeb08bdf5c0e08dc35e305c4ec0d28ed2dd6f,0.0,0.0,0.0,0.0,0.0
1937,0xd600c6b0b778d92ec7aaca27750d27e01224c1b3,0.0,0.0,0.0,0.0,0.0
1938,0x927b2f5ba7853ad73e2b298cd4a5ca6006f83d35,0.0,0.0,0.0,0.0,0.0
1939,0xfce81286aa77cdbc15ac9160b963df6125645287,0.0,0.0,0.0,0.0,0.0
1940,0x118f982c2f480d6b998725a02fe96111d5d8c6a0,0.0,0.0,0.0,0.0,0.0
1941,0x0e02b56226e2f5a58bba0be62d2fda95e6ea6442,0.0,0.0,0.0,0.0,0.0
1942,0xb04485f01c1a3f53cdd9400d32c4e7fd46f671ee,0.0,0.0,0.0,0.0,0.0
1943,0x76e02efb5048c11efc8ca89e6d07ad30539330a8,0.0,0.0,0.0,0.0,0.0
1944,0x3808e4c45747b630efd3263cdbea805e8fbdbe26,0.0,0.0,0.0,0.0,0.0
1945,0x25c4bbcf4ed83ea93e9d0987e411207b8dae6843,0.0,0.0,0.0,0.0,0.0
1946,0x1650c13e0d7a487cd1e572ecc6152b7c680ad0ef,0.0,0.0,0.0,0.0,0.0
1947,0x72a516e0fa4fdb02f6b2e81f3e1cf889271c910e,0.0,0.0,0.0,0.0,0.0
1948,0x3479b49ab44325183ea2a58ef6c4a643cf1b5529,0.0,0.0,0.0,0.0,0.0
1949,0x39162528132b40ca36b6eee56438831d9033ab92,0.0,0.0,0.0,0.0,0.0
1950,0xe0a2fee65cd4c0d4ec80fd952a0cd10fde90c592,0.0,0.0,0.0,0.0,0.0
1951,0xc8aa468d4101443a7db8ca01fff934b881f98c63,0.0,0.0,0.0,0.0,0.0
1952,0x68539b256a596c8aaa6f5228a16a7414aafd190c,0.0,0.0,0.0,0.0,0.0
1953,0x2693491d359c9c2a362a4e7cb76516511520c260,0.0,0.0,0.0,0.0,0.0
1954,0x377e7969c90f71a751e5c3c08ecaed68f8f41e74,0.0,0.0,0.0,0.0,0.0
1955,0x9d63aa6bacd31b62abe5c4747661e0b091b48089,0.0,0.0,0.0,0.0,0.0
1956,0xdcfd082fd3737a006898c8308f5a539e17d26756,0.0,0.0,0.0,0.0,0.0
1957,0xd342a430791e2da14e0d40124e72f4f0b432e00a,0.0,0.0,0.0,0.0,0.0
1958,0x555078da3c4d5da5cf5eed5f3f503ad879592869,0.0,0.0,0.0,0.0,0.0
1959,0x482616125e9cd780cfe86970dfb853b8aea9b33d,0.0,0.0,0.0,0.0,0.0
1960,0xe9273136cb50a70a3925333e83104ff89d6d4d42,0.0,0.0,0.0,0.0,0.0
1961,0x52388ee33b9341aa1cc68eb87dcc57d5ecd767e6,0.0,0.0,0.0,0.0,0.0
1962,0xe725cb2ce3093b644160218e70fc2bf5b7706d0a,0.0,0.0,0.0,0.0,0.0
1963,0x346ff38c54d22e71fc91d82fc72eb908cbf9aaa1,0.0,0.0,0.0,0.0,0.0
1964,0xe12f564b5113ec388f03ebdc511a71f4c8f2a010,0.0,0.0,0.0,0.0,0.0
1965,0x80ab793f01daac036aa966e638754258437a8ae7,0.0,0.0,0.0,0.0,0.0
1966,0xbbe60259be1cc9f989eb99e3f8213bf33d041441,0.0,0.0,0.0,0.0,0.0
1967,0xce23c95e62005ef1cd5acbd953546e7a213f1ed5,0.0,0.0,0.0,0.0,0.0
1968,0xf0c40c0ad6095ac4c413c4846f7f47196edc1184,0.0,0.0,0.0,0.0,0.0
1969,0x2e07653ad9379b9ee28cb530f82696ceab91c31d,0.0,0.0,0.0,0.0,0.0
1970,0x10efc9375926a9af12239c24bf14ee3e5515ef5d,0.0,0.0,0.0,0.0,0.0
1971,0x24b8f7337cb361e913fd82c73bfe2932083092b9,0.0,0.0,0.0,0.0,0.0
1972,0xf083fd47389192b4ae5b63cbc9ae56accc2bfd11,0.0,0.0,0.0,0.0,0.0
1973,0x92fa9402e884b43b290d681b48ec77055ac4636d,0.0,0.0,0.0,0.0,0.0
1974,0x92dcfbb28aaaed77a1cea8b171c58da35036b54c,0.0,0.0,0.0,0.0,0.0
1975,0xdde984b9f9b791d9c7cb87166a0fbed037284765,0.0,0.0,0.0,0.0,0.0
1976,0xa63c06f084c04e2867eeb156e845963de3c7ef63,0.0,0.0,0.0,0.0,0.0
1977,0x575f2daf9b7fd03db01069170ae596ca9ece0890,0.0,0.0,0.0,0.0,0.0
1978,0x607959a2e66d290d1b4b7acfcbb7fa251f2e72c3,0.0,0.0,0.0,0.0,0.0
1979,0x6dbb1afb1a50f13693429e6b1dc7e0d0d7182c35,0.0,0.0,0.0,0.0,0.0
1980,0xd4e27e863570de5b326232f5337e51e81ea6d883,0.0,0.0,0.0,0.0,0.0
1981,0xbd5fc6d2ab55a401f8da7689e7ad8e999fa6613b,0.0,0.0,0.0,0.0,0.0
1982,0x8065b27e38fe83575d3ff42b298f7dbb1c03e41a,0.0,0.0,0.0,0.0,0.0
1983,0xa432c58414c2787ebb400d062370cb4333c657b1,0.0,0.0,0.0,0.0,0.0
1984,0xe566863aae3cd717a2200da269c32531783deece,0.0,0.0,0.0,0.0,0.0
1985,0xff3704bdc2af0caee6a4af5f1905d308bc78c49a,0.0,0.0,0.0,0.0,0.0
1986,0x612d80530a47086e349f4a28cf48c38ac8bfcf35,0.0,0.0,0.0,0.0,0.0
1987,0x9ff3a9047d65cccbb2e9210c93338fcb2572a6db,0.0,0.0,0.0,0.0,0.0
1988,0xb83673e669a74acb465828455701014dbc4ed739,0.0,0.0,0.0,0.0,0.0
1989,0xa089cb133222ca6a081e28677733dd53aa996a14,0.0,0.0,0.0,0.0,0.0
1990,0xf8e59a1529561fd31df967441b4c5b77d4ad5eaa,0.0,0.0,0.0,0.0,0.0
1991,0xf2e22358f716c2c1b57491df0b62a05c1711b8ad,0.0,0.0,0.0,0.0,0.0
1992,0x8c354a29a832e4eec1ca68b8e501287bed4fb8c8,0.0,0.0,0.0,0.0,0.0
1993,0xd74d685f7a38c4e6899d5806792de2017a7c4199,0.0,0.0,0.0,0.0,0.0
1994,0x6442efc147c0b50067af188bc6b09184727e58cb,0.0,0.0,0.0,0.0,0.0
1995,0x8e6d735844d376fa5c9f9a94de8e9fb182d6003e,0.0,0.0,0.0,0.0,0.0
1996,0x8a240f0cf4c06cda92ba49b7c8e70ead37e21ec1,0.0,0.0,0.0,0.0,0.0
1997,0xe4121a8d90d38d62726bdf7c45c2e74fc4b08c95,0.0,0.0,0.0,0.0,0.0
1998,0xa081a0149169cf9b66d6497d189b568e6fb1a9e3,0.0,0.0,0.0,0.0,0.0
1999,0xc51857eea9ec1f5f5021a97bf390c1d8eaef949d,0.0,0.0,0.0,0.0,0.0
2000,0x113069cbba6b0fcfcb45a4494905c6e12a51d4a8,0.0,0.0,0.0,0.0,0.0
2001,0xe8dc4093065be2d5541abd95e0d6845d8b5d3a0f,0.0,0.0,0.0,0.0,0.0
2002,0xa0526c60c33bf5d886bc72b91550a463cf7ca6bb,0.0,0.0,0.0,0.0,0.0
2003,0x86d42e2bd9fb470aed982fb1ac6d6531f92c97e1,0.0,0.0,0.0,0.0,0.0
2004,0xd80f038b9f8b291a2ab12ca09afc8e8e7e1c2251,0.0,0.0,0.0,0.0,0.0
2005,0x9c109f03cde37f15c51628c18b06ed64d54d895e,0.0,0.0,0.0,0.0,0.0
2006,0xe98da7bd3d7e2b6bc466682f92deac3bd9fb6855,0.0,0.0,0.0,0.0,0.0
2007,0xb8a3c60edc7e7881aae64c57d7da93412fe2d881,0.0,0.0,0.0,0.0,0.0
2008,0x390235194b0e0898a2862b337715ce775f888038,0.0,0.0,0.0,0.0,0.0
2009,0x75f4ce6cadeb7920bf70790a1e96cb25248668f1,0.0,0.0,0.0,0.0,0.0
2010,0x2310dae204a66dfea2cb255058a7d9a47494a205,0.0,0.0,0.0,0.0,0.0
2011,0x406965d1f55f0866b054dba059e88882c218f880,0.0,0.0,0.0,0.0,0.0
2012,0xbb23900e1b540ffec8faf61f6fd3af9045f777cc,0.0,0.0,0.0,0.0,0.0
2013,0x4e93d1734b635e6e5ad26e9ae60df7ba8277ce3d,0.0,0.0,0.0,0.0,0.0
2014,0x3cbf5f330404e6b41d32d3399d652b6a4a1fc9e5,0.0,0.0,0.0,0.0,0.0
2015,0xba052a24a04c84a1347b064c77c78b5bd46fc000,0.0,0.0,0.0,0.0,0.0
2016,0x791204206c8300eea5addbe1be43a6c93c60a97f,0.0,0.0,0.0,0.0,0.0
2017,0x9d0ee3f6a81a64eea99bbe490b318d7909985192,0.0,0.0,0.0,0.0,0.0
2018,0xa0c20a5b42b1dab9e9f2e1ef2bb05b97d97fd920,0.0,0.0,0.0,0.0,0.0
2019,0xefbc282e20385b819f4a61f82b3868844611baee,0.0,0.0,0.0,0.0,0.0
2020,0x8eb8fbd43d03b8a8435dee3c1abfbccd4d7b3cf4,0.0,0.0,0.0,0.0,0.0
2021,0x7dd97961a7e3f0197738b395d309b94a33526eb2,0.0,0.0,0.0,0.0,0.0
2022,0xdc729621f1bab8b35f31a40a1fa25f6192c53071,0.0,0.0,0.0,0.0,0.0
2023,0x20b0ecf20615d1721eb3ef44853d20af74308109,0.0,0.0,0.0,0.0,0.0
2024,0x48a0f71bae028214c1e4490fd75eb14201654616,0.0,0.0,0.0,0.0,0.0
2025,0xf5ca772f1bfb5ae04db36aefe5cff7c0d565f6f5,0.0,0.0,0.0,0.0,0.0
2026,0x3722eac7b8f6ad7730a003619f4f0377147aabea,0.0,0.0,0.0,0.0,0.0
2027,0x40ef1be613f0c5d30d9634c5ce7438cb8291bc7d,0.0,0.0,0.0,0.0,0.0
2028,0xba62c32613dd32cbac89f502dc7edb05ea1f911f,0.0,0.0,0.0,0.0,0.0
2029,0xc94cf5268e9da958222790f2591f903938f6399f,0.0,0.0,0.0,0.0,0.0
2030,0xb6e72b5b3ca2dd3bea2a6ed9e0417c1f1b2502d8,0.0,0.0,0.0,0.0,0.0
2031,0x8c02a423301e07ad75f304b7f6cc5daf72a83c5d,0.0,0.0,0.0,0.0,0.0
2032,0x2f79306152ed36045f234db512bcece7c1874354,0.0,0.0,0.0,0.0,0.0
2033,0x9aac8609f2c1d6dd705a50cfe90ca23c27bb087b,0.0,0.0,0.0,0.0,0.0
2034,0xf255441eccc47c1a00747436d9701bace100cfa0,0.0,0.0,0.0,0.0,0.0
2035,0xca803c65016dd5569b9a6d519874cfee6e47e847,0.0,0.0,0.0,0.0,0.0
2036,0xd24a9618af6be3d09fce1bad5181a4b5b3385dd0,0.0,0.0,0.0,0.0,0.0
2037,0x283568bcce51d940e5bc8b0100f37172e7b578fc,0.0,0.0,0.0,0.0,0.0
2038,0xd486e9800b8ad41d8aaafec486ca979d6537429b,0.0,0.0,0.0,0.0,0.0
2039,0x9065f855e5b9ce7499512555e84b6374ff92d0dd,0.0,0.0,0.0,0.0,0.0
2040,0x3b3773d12df2564c83340d2a93241887329a548e,0.0,0.0,0.0,0.0,0.0
2041,0x30d85ae26fa27eaa0be116d8ea27e542d16d4d91,0.0,0.0,0.0,0.0,0.0
2042,0xbac472bb3e88055331fb230556c5aada05795bd8,0.0,0.0,0.0,0.0,0.0
2043,0xb3f328a7a19372c29850fb3eff66c65278a6bd27,0.0,0.0,0.0,0.0,0.0
2044,0xf20709424fba54dfb5c207f0607811bdcfd953e0,0.0,0.0,0.0,0.0,0.0
2045,0x5a5635c4d92cf365b77d8023c2106a074fc79a89,0.0,0.0,0.0,0.0,0.0
2046,0xccef4e2bbfbf330dab9a3047a80d23ce8e3cf773,0.0,0.0,0.0,0.0,0.0
2047,0x89a977d6fea41a1ac305831fe29d3d7e7e182359,0.0,0.0,0.0,0.0,0.0
2048,0x2b47a9dae0ee175d2e2b2a69853792dcf74517be,0.0,0.0,0.0,0.0,0.0
2049,0xb68ca9b882751263885e2dc2bd3a8541b1b3588f,0.0,0.0,0.0,0.0,0.0
2050,0x43390c0c4a50058b3210e73bdc56b328d7c4eeb2,0.0,0.0,0.0,0.0,0.0
2051,0x1347210969767cd9b9b9f3fe3b8f39846884146f,0.0,0.0,0.0,0.0,0.0
2052,0xd51d80f5789faba01a2604f772593f57f0eee5ab,0.0,0.0,0.0,0.0,0.0
2053,0xf18feb137211200a252488c31e8aab091f37e7dd,0.0,0.0,0.0,0.0,0.0
2054,0x0f0380d1dfabf1ee95d267cb1a477605007f32a8,0.0,0.0,0.0,0.0,0.0
2055,0xe23595dc285b9d13adef8752b8632af4897e396b,0.0,0.0,0.0,0.0,0.0
2056,0x921405a913790e948e81b6957e0f12a42458ee06,0.0,0.0,0.0,0.0,0.0
2057,0x5e7343bc919613cc2708c4324624fe6d215d383c,0.0,0.0,0.0,0.0,0.0
2058,0xb015cf1408d28f22f5ec9c0dc5c3b8b6a5beff95,0.0,0.0,0.0,0.0,0.0
2059,0x4818fb2063594ac619de2ed928b74f6aec0e112b,0.0,0.0,0.0,0.0,0.0
2060,0xea4c03066ceb2bc371c13548085b47c5b3ab2f95,0.0,0.0,0.0,0.0,0.0
2061,0x534e3b87f5bba88680f9ed2186cce57b745c6b03,0.0,0.0,0.0,0.0,0.0
2062,0x80449b9599ea936fc2c460706e64b51d135b8de5,0.0,0.0,0.0,0.0,0.0
2063,0x36e6d3723881f4a8682b321ecae84c82b10bd9a3,0.0,0.0,0.0,0.0,0.0
2064,0x530322384019967143b2c72da3ae41dbe96d6fe7,0.0,0.0,0.0,0.0,0.0
2065,0x426c2dc1e693b878bcbbc3268924f7a76eea2b47,0.0,0.0,0.0,0.0,0.0
2066,0xaf5c16d84bbaa9d7e31e56c41b829fa5bc9f31c4,0.0,0.0,0.0,0.0,0.0
2067,0x494f46cafad1ff9fc0ab03c08f5da8b791783438,0.0,0.0,0.0,0.0,0.0
2068,0x878891c14f3722459b66cc8538587d4661f5fdf5,0.0,0.0,0.0,0.0,0.0
2069,0x49dc9f4cd197ca734e79e75e3013f40b71a73e3d,0.0,0.0,0.0,0.0,0.0
2070,0xe8a221a1b7cd56c84792908b7dc0e7ad1a25f7e5,0.0,0.0,0.0,0.0,0.0
2071,0xf668b8a458334abd604efb3a99673fde18c65e1a,0.0,0.0,0.0,0.0,0.0
2072,0xc79e51d7b01c4eac12cace9358293bdb088ac5b4,0.0,0.0,0.0,0.0,0.0
2073,0x26a76166fcc6f8f7d44ba505492489b0f80d800a,0.0,0.0,0.0,0.0,0.0
2074,0xd031496ca8dee99d2f00871e830a6c39c358dd43,0.0,0.0,0.0,0.0,0.0
2075,0xe51f1a55a499a9620c89ae4cd00d8f3a6283ea7a,0.0,0.0,0.0,0.0,0.0
2076,0x6f01370cf5c57ab92ae1d7b9d81e42e48cad48a9,0.0,0.0,0.0,0.0,0.0
2077,0x779fe76697b3c01c1d2f854ff3059990d9d47a37,0.0,0.0,0.0,0.0,0.0
2078,0xb6d0c9d7184225e4027bd9cfb9e3489cc35696d1,0.0,0.0,0.0,0.0,0.0
2079,0x6f2ec300072ba1501329e647580350739c1edc94,0.0,0.0,0.0,0.0,0.0
2080,0x95236fbedcc27124a08bc2c92666a1ad5324537a,0.0,0.0,0.0,0.0,0.0
2081,0x380622817db917a00220025f479a35967ba3e3a2,0.0,0.0,0.0,0.0,0.0
2082,0xf13a19ee2e986b61c2405342f56d2a0ac45684b5,0.0,0.0,0.0,0.0,0.0
2083,0x708fed2c3be2115575480bb098758f087c68db4c,0.0,0.0,0.0,0.0,0.0
2084,0xbce3ccfb816ce53dce278f4d15c42306bcf2aa0d,0.0,0.0,0.0,0.0,0.0
2085,0x380ad92c464bb76beef75238a598f7b390e2ce42,0.0,0.0,0.0,0.0,0.0
2086,0xf61e26a65b349fb74cf169ed9ccd9d9f8be41261,0.0,0.0,0.0,0.0,0.0
2087,0xf1d7b187dcfe1f45bc76ab728e3cdb6b7f290965,0.0,0.0,0.0,0.0,0.0
2088,0xefe4c31ed9540d2580530b9554fc0f84d42a1d5d,0.0,0.0,0.0,0.0,0.0
2089,0x5f3d21c72ae18c3b7fde7ed9542ead34e0256017,0.0,0.0,0.0,0.0,0.0
2090,0x9e7bdf4ea6fdc88a5ab0a805501beed6f30c2f92,0.0,0.0,0.0,0.0,0.0
2091,0xa999da9001c3eab298dd0c0c95de7aa8463e5f26,0.0,0.0,0.0,0.0,0.0
2092,0x877b137423956acc8fa2ef05b3469edc9fdafba4,0.0,0.0,0.0,0.0,0.0
2093,0xcf908d813a5a3d2579b2a3cb25246318c62fa635,0.0,0.0,0.0,0.0,0.0
2094,0x0610182a8aaa8ed978bc8745bf721f3f0597c5ce,0.0,0.0,0.0,0.0,0.0
2095,0xa58c69810fb68efcdca4fe47590703cb97a6578c,0.0,0.0,0.0,0.0,0.0
2096,0x166033a240df8245eefe73a8ea813dfc6a2f8eed,0.0,0.0,0.0,0.0,0.0
2097,0xdf1e6f51a446e338c1f205ee506291803a8205cf,0.0,0.0,0.0,0.0,0.0
2098,0x1949e731d0c95b7572c2b64022d58b1326b8864c,0.0,0.0,0.0,0.0,0.0
2099,0x2402553fdca79b7e705eb63a2266cc4fb7d1b0b1,0.0,0.0,0.0,0.0,0.0
2100,0x5f1720ec1dc77d750f7cd630806dce61c500e017,0.0,0.0,0.0,0.0,0.0
2101,0x311d1ec437475b2944aea5cc0807518aade6fa01,0.0,0.0,0.0,0.0,0.0
2102,0x3a623203ee3eab98877ae909a4ce88918a317318,0.0,0.0,0.0,0.0,0.0
2103,0x9db0e459f2ea42a5248086f7a55bd60971c5a229,0.0,0.0,0.0,0.0,0.0
2104,0x8c0210665829e28e8aaf19d433d57c39451145d9,0.0,0.0,0.0,0.0,0.0
2105,0x7ab0e1aed19f537e3c90a0964a7750ce12e463f0,0.0,0.0,0.0,0.0,0.0
2106,0x8b25ba3502c24cd3a8e1149792a518664a4431b6,0.0,0.0,0.0,0.0,0.0
2107,0x82a035a964ee69557959d616488eb87fd435eef1,0.0,0.0,0.0,0.0,0.0
2108,0x5dccb0e003d1dbe6eebe299241ce7ff965df4749,0.0,0.0,0.0,0.0,0.0
2109,0x9762815e793b022da26e9516eb9d3091b8ca1c44,0.0,0.0,0.0,0.0,0.0
2110,0x38da9f17ee6a883485a13b6291e445b9edaea672,0.0,0.0,0.0,0.0,0.0
2111,0xf1fb302ea95e1e94b65e5067a3451f7c1bb4a716,0.0,0.0,0.0,0.0,0.0
2112,0xdfedecd824ba1901269c81e0c7a636d41dcdeec7,0.0,0.0,0.0,0.0,0.0
2113,0xe71856be89706b958353c537135bb2672661089a,0.0,0.0,0.0,0.0,0.0
2114,0x72c553a182e74b8baadb363517eabf551a0afb1b,0.0,0.0,0.0,0.0,0.0
2115,0x8e9a58ced0e9b1931b4a59c5e71ae312b9b3cde2,0.0,0.0,0.0,0.0,0.0
2116,0x904bf79eb635b1cbaf7af0980a881b3ca0e75d2e,0.0,0.0,0.0,0.0,0.0
2117,0x68f1117f2e94abf54ebd3847b52ea9de7b889781,0.0,0.0,0.0,0.0,0.0
2118,0xb95556de32a85231558b34981cde5d3c730f49dc,0.0,0.0,0.0,0.0,0.0
2119,0x0e9f3c3e1923a7223bbda2cba132a56723af3ef6,0.0,0.0,0.0,0.0,0.0
2120,0x39a5ebb2d537c7ccbe45ffcc083d647c1d3d1d1d,0.0,0.0,0.0,0.0,0.0
2121,0xb761b9c6873f759295ba96d90e30896da86b3bc8,0.0,0.0,0.0,0.0,0.0
2122,0x1aec6e2686fc63260a18a3e609aaf94eb7bf2e83,0.0,0.0,0.0,0.0,0.0
2123,0x6194a1719e09d732b073b4b4d062c9f59e42965e,0.0,0.0,0.0,0.0,0.0
2124,0x09f99074fde4029b33c27b312d97782ec9e4a79a,0.0,0.0,0.0,0.0,0.0
2125,0xef27a688a4dc74b895ea0d28015c70b2bb77cb77,0.0,0.0,0.0,0.0,0.0
2126,0xda98763a4071159809c3ceca318ef62673fa554e,0.0,0.0,0.0,0.0,0.0
2127,0x16c01116951d82b2634770a322360fec25277617,0.0,0.0,0.0,0.0,0.0
2128,0xee1eb4d0d01a1cb99832416bd175da1677084e67,0.0,0.0,0.0,0.0,0.0
2129,0x90b418d820cc8c5cbd5ae3604e4eab978bbe552d,0.0,0.0,0.0,0.0,0.0
2130,0xa7ceb2a2e095af9e8c7a709f7433b99ade72f081,0.0,0.0,0.0,0.0,0.0
2131,0xd4cc7367589338bfed5ae6a6dd8c16e4df9b2a00,0.0,0.0,0.0,0.0,0.0
2132,0x38128c067f604bd82625b20d9a4a455988a2177e,0.0,0.0,0.0,0.0,0.0
2133,0x351f39aa1fc56899450693f6fbff65ebc85db578,0.0,0.0,0.0,0.0,0.0
2134,0xe14986ed27fdca9aa5ae77c0a542a9450f378076,0.0,0.0,0.0,0.0,0.0
2135,0x52d51827b6971156a7fd6e45d273185793418d44,0.0,0.0,0.0,0.0,0.0
2136,0xd8e085f8d83a2dc00ea4791bf3d6195febe0e9fe,0.0,0.0,0.0,0.0,0.0
2137,0xc89f02d6dae5f2dbd34ae72d606dce164d139450,0.0,0.0,0.0,0.0,0.0
2138,0x66d4550c78a51e0b86bf3c8c4773644407ae6bed,0.0,0.0,0.0,0.0,0.0
2139,0x8267a75839830164a6b500787a4fcee708b3a4fb,0.0,0.0,0.0,0.0,0.0
2140,0x256a290a19a95a972c0935094d2a38d30795d1b5,0.0,0.0,0.0,0.0,0.0
2141,0x8da1afc0cc579b6e9eb85d82ce930c0d23dc2a63,0.0,0.0,0.0,0.0,0.0
2142,0xdc7d872802cd30991a8a2aec153fef157c0aca2d,0.0,0.0,0.0,0.0,0.0
2143,0x23b73caf21e913a46aed8b749857393c8b06458e,0.0,0.0,0.0,0.0,0.0
2144,0x4d3e0450fcb5fc8580d34b67f9b40f3498023e67,0.0,0.0,0.0,0.0,0.0
2145,0xf8cc0ff861f5b1f7f56b4a2850deee01babd43b0,0.0,0.0,0.0,0.0,0.0
2146,0x2df3429a369641755ca6c08892320aef391126f5,0.0,0.0,0.0,0.0,0.0
2147,0x7825323de25e04633a399b6da236e15cd073c1ef,0.0,0.0,0.0,0.0,0.0
2148,0xc45aaca1ba883b5459f242a3290acc2586a4bbe8,0.0,0.0,0.0,0.0,0.0
2149,0x6550d628005f520d3c369c5c5755061e808317b5,0.0,0.0,0.0,0.0,0.0
2150,0x2083b016171a57d21d72b10be3e3ec4f5889fe6e,0.0,0.0,0.0,0.0,0.0
2151,0x31a855c6807bc19593402f400d87dc491b6caad0,0.0,0.0,0.0,0.0,0.0
2152,0xc93a12d14eb55f7dd02df2558ff3f98b8deccd09,0.0,0.0,0.0,0.0,0.0
2153,0x0d7a5bfe1c9a279d32de8e5e9e2d074055d3509a,0.0,0.0,0.0,0.0,0.0
2154,0x8265d449afc40d2a53c6bdc4fbfa0457084101fa,0.0,0.0,0.0,0.0,0.0
2155,0x7f8c20bf326cebd3b2be6b0c0b6abd5be9613b05,0.0,0.0,0.0,0.0,0.0
2156,0x7c75167cec11e4a40f1e64269b26176601a48ff1,0.0,0.0,0.0,0.0,0.0
2157,0xd326fc01a5fafa2597809044e42f2860a34ca16a,0.0,0.0,0.0,0.0,0.0
2158,0x72271ca27878ad1219f1fa5113ec260260a7e651,0.0,0.0,0.0,0.0,0.0
2159,0x0e6d9bf7aeb30feecdae85bec829b03c1d1182bc,0.0,0.0,0.0,0.0,0.0
2160,0x6eb916550b9c8d6fb078c579e5fd99c02de00911,0.0,0.0,0.0,0.0,0.0
2161,0x99592bce2ea17a3501f6e4466d2c957da8832a82,0.0,0.0,0.0,0.0,0.0
2162,0x3b851180631eb9ecc6672db27f1d2d40db1ec77a,0.0,0.0,0.0,0.0,0.0
2163,0x0daa5053aeb431edd020638bb3f807228ed06164,0.0,0.0,0.0,0.0,0.0
2164,0xd523cb722644c56eb1238b7efc6f0f65a414e1a5,0.0,0.0,0.0,0.0,0.0
2165,0x99e49fa309aa49b4b0f3f5d30a045fd6a5099f89,0.0,0.0,0.0,0.0,0.0
2166,0xfac4c874c43d3e7ba2c663108d969756506e9966,0.0,0.0,0.0,0.0,0.0
2167,0x2fa12738c08c4ef5925898062e25ac82428b7e79,0.0,0.0,0.0,0.0,0.0
2168,0x93c3152d99e6191a6d31ad890ac5b6ec2c0237b5,0.0,0.0,0.0,0.0,0.0
2169,0x2553c0dbb5615733b9df754d09aece9532935c78,0.0,0.0,0.0,0.0,0.0
2170,0x2d0321d9ecc06bbe3b235f968eab311ce19f12d3,0.0,0.0,0.0,0.0,0.0
2171,0xb2543111f7e2b92ff8a9a9b043027f0f14ca5687,0.0,0.0,0.0,0.0,0.0
2172,0xe7cb67f33458e59ff2f65817ed955894a1855027,0.0,0.0,0.0,0.0,0.0
2173,0x72483c334d05b3393ee2707e2904d8ffd0d2e8be,0.0,0.0,0.0,0.0,0.0
2174,0x7743fe0485cd893d840e43d8052402eb3e3f6af7,0.0,0.0,0.0,0.0,0.0
2175,0x5e0cd80b42d773de0df778a7b3f6abb1370ed06f,0.0,0.0,0.0,0.0,0.0
2176,0x92cfea027e118816c2a0e4fc54277cb2bc1f89d6,0.0,0.0,0.0,0.0,0.0
2177,0xd3fdcbeb89bf7fa62b0bf138fb0aa0eefbe3fd94,0.0,0.0,0.0,0.0,0.0
2178,0xfc99681d694da5988d8de6c0e2e5fedd957f5fbd,0.0,0.0,0.0,0.0,0.0
2179,0xccd2663b239f71d86391f49f24f5c0728499b09b,0.0,0.0,0.0,0.0,0.0
2180,0x0b097793352dea0a8766755263c99c8f40937a09,0.0,0.0,0.0,0.0,0.0
2181,0x8dd22c78346f51123fc5d9fb1c9a4187ad6f32b6,0.0,0.0,0.0,0.0,0.0
2182,0xdfd30d4a9474df7c63da655aff2c732827a76825,0.0,0.0,0.0,0.0,0.0
2183,0xfd6575edd122929225eb99a399efe0bc72f09040,0.0,0.0,0.0,0.0,0.0
